Cuisine, Rank, Value
indian,25320,0.0001221
indian,25321,0.0001221
indian,25322,0.0001221
indian,25323,0.0001221
indian,25324,0.0001221
indian,25325,0.0001221
indian,25326,0.0001221
indian,25327,0.0001221
indian,25328,0.0001221
indian,25329,0.0001221
indian,25330,0.0001221
indian,25331,0.0001221
indian,25332,0.0001221
indian,25333,0.0001221
indian,25334,0.0001221
indian,25335,0.0001221
indian,25336,0.0001221
indian,25337,0.0001221
indian,25338,0.0001221
indian,25339,0.0001221
indian,25340,0.0001221
indian,25341,0.0001221
indian,25342,0.0001221
indian,25343,0.0001221
indian,25344,0.0001221
indian,25345,0.0001221
indian,25346,0.0001221
indian,25347,0.0001221
indian,25348,0.0001221
indian,25349,0.0001221
indian,25350,0.0001221
indian,25351,0.0001221
indian,25352,0.0001221
indian,25353,0.0001221
indian,25354,0.0001221
indian,25355,0.0001221
indian,25356,0.0001221
indian,25357,0.0001221
indian,25358,0.0001221
indian,25359,0.0001221
indian,25360,0.0001221
indian,25361,0.0001221
indian,25362,0.0001221
indian,25363,0.0001221
indian,25364,0.0001221
indian,25365,0.0001221
indian,25366,0.0001221
indian,25367,0.0001221
indian,25368,0.0001221
indian,25369,0.0001221
indian,25370,0.0001221
indian,25371,0.0001221
indian,25372,0.0001221
indian,25373,0.0001221
indian,25374,0.0001221
indian,25375,0.0001221
indian,25376,0.0001221
indian,25377,0.0001221
indian,25378,0.0001221
indian,25379,0.0001221
indian,25380,0.0001221
indian,25381,0.0001221
indian,25382,0.0001221
indian,25383,0.0001221
indian,25384,0.0001221
indian,25385,0.0001221
indian,25386,0.0001221
indian,25387,0.0001221
indian,25388,0.0001221
indian,25389,0.0001221
indian,25390,0.0001221
indian,25391,0.0001221
indian,25392,0.0001221
indian,25393,0.0001221
indian,25394,0.0001221
indian,25395,0.0001221
indian,25396,0.0001221
indian,25397,0.0001221
indian,25398,0.0001221
indian,25399,0.0001221
indian,25400,0.0001221
indian,25401,0.0001221
indian,25402,0.0001221
indian,25403,0.0001221
indian,25404,0.0001221
indian,25405,0.0001221
indian,25406,0.0001221
indian,25407,0.0001221
indian,25408,0.0001221
indian,25409,0.0001221
indian,25410,0.0001221
indian,25411,0.0001221
indian,25412,0.0001221
indian,25413,0.0001221
indian,25414,0.0001221
indian,25415,0.0001221
indian,25416,0.0001221
indian,25417,0.0001221
indian,25418,0.0001221
indian,25419,0.0001221
indian,25420,0.0001221
indian,25421,0.0001221
indian,25422,0.0001221
indian,25423,0.0001221
indian,25424,0.0001221
indian,25425,0.0001221
indian,25426,0.0001221
indian,25427,0.0001221
indian,25428,0.0001221
indian,25429,0.0001221
indian,25430,0.0001221
indian,25431,0.0001221
indian,25432,0.0001221
indian,25433,0.0001221
indian,25434,0.0001221
indian,25435,0.0001221
indian,25436,0.0001221
indian,25437,0.0001221
indian,25438,0.0001221
indian,25439,0.0001221
indian,25440,0.0001221
indian,25441,0.0001221
indian,25442,0.0001221
indian,25443,0.0001221
indian,25444,0.0001221
indian,25445,0.0001221
indian,25446,0.0001221
indian,25447,0.0001221
indian,25448,0.0001221
indian,25449,0.0001221
indian,25450,0.0001221
indian,25451,0.0001221
indian,25452,0.0001221
indian,25453,0.0001221
indian,25454,0.0001221
indian,25455,0.0001221
indian,25456,0.0001221
indian,25457,0.0001221
indian,25458,0.0001221
indian,25459,0.0001221
indian,25460,0.0001221
indian,25461,0.0001221
indian,25462,0.0001221
indian,25463,0.0001221
indian,25464,0.0001221
indian,25465,0.0001221
indian,25466,0.0001221
indian,25467,0.0001221
indian,25468,0.0001221
indian,25469,0.0001221
indian,25470,0.0001221
indian,25471,0.0001221
indian,25472,0.0001221
indian,25473,0.0001221
indian,25474,0.0001221
indian,25475,0.0001221
indian,25476,0.0001221
indian,25477,0.0001221
indian,25478,0.0001221
indian,25479,0.0001221
indian,25480,0.0001221
indian,25481,0.0001221
indian,25482,0.0001221
indian,25483,0.0001221
indian,25484,0.0001221
indian,25485,0.0001221
indian,25486,0.0001221
indian,25487,0.0001221
indian,25488,0.0001221
indian,25489,0.0001221
indian,25490,0.0001221
indian,25491,0.0001221
indian,25492,0.0001221
indian,25493,0.0001221
indian,25494,0.0001221
indian,25495,0.0001221
indian,25496,0.0001221
indian,25497,0.0001221
indian,25498,0.0001221
indian,25499,0.0001221
indian,25500,0.0001221
indian,25501,0.0001221
indian,25502,0.0001221
indian,25503,0.0001221
indian,25504,0.0001221
indian,25505,0.0001221
indian,25506,0.0001221
indian,25507,0.0001221
indian,25508,0.0001221
indian,25509,0.0001221
indian,25510,0.0001221
indian,25511,0.0001221
indian,25512,0.0001221
indian,25513,0.0001221
indian,25514,0.0001221
indian,25515,0.0001221
indian,25516,0.0001221
indian,25517,0.0001221
indian,25518,0.0001221
indian,25519,0.0001221
indian,25520,0.0001221
indian,25521,0.0001221
indian,25522,0.0001221
indian,25523,0.0001221
indian,25524,0.0001221
indian,25525,0.0001221
indian,25526,0.0001221
indian,25527,0.0001221
indian,25528,0.0001221
indian,25529,0.0001221
indian,25530,0.0001221
indian,25531,0.0001221
indian,25532,0.0001221
indian,25533,0.0001221
indian,25534,0.0001221
indian,25535,0.0001221
indian,25536,0.0001221
indian,25537,0.0001221
indian,25538,0.0001221
indian,25539,0.0001221
indian,25540,0.0001221
indian,25541,0.0001221
indian,25542,0.0001221
indian,25543,0.0001221
indian,25544,0.0001221
indian,25545,0.0001221
indian,25546,0.0001221
indian,25547,0.0001221
indian,25548,0.0001221
indian,25549,0.0001221
indian,25550,0.0001221
indian,25551,0.0001221
indian,25552,0.0001221
indian,25553,0.0001221
indian,25554,0.0001221
indian,25555,0.0001221
indian,25556,0.0001221
indian,25557,0.0001221
indian,25558,0.0001221
indian,25559,0.0001221
indian,25560,0.0001221
indian,25561,0.0001221
indian,25562,0.0001221
indian,25563,0.0001221
indian,25564,0.0001221
indian,25565,0.0001221
indian,25566,0.0001221
indian,25567,0.0001221
indian,25568,0.0001221
indian,25569,0.0001221
indian,25570,0.0001221
indian,25571,0.0001221
indian,25572,0.0001221
indian,25573,0.0001221
indian,25574,0.0001221
indian,25575,0.0001221
indian,25576,0.0001221
indian,25577,0.0001221
indian,25578,0.0001221
indian,25579,0.0001221
indian,25580,0.0001221
indian,25581,0.0001221
indian,25582,0.0001221
indian,25583,0.0001221
indian,25584,0.0001221
indian,25585,0.0001221
indian,25586,0.0001221
indian,25587,0.0001221
indian,25588,0.0001221
indian,25589,0.0001221
indian,25590,0.0001221
indian,25591,0.0001221
indian,25592,0.0001221
indian,25593,0.0001221
indian,25594,0.0001221
indian,25595,0.0001221
indian,25596,0.0001221
indian,25597,0.0001221
indian,25598,0.0001221
indian,25599,0.0001221
indian,25600,0.0001221
indian,25601,0.0001221
indian,25602,0.0001221
indian,25603,0.0001221
indian,25604,0.0001221
indian,25605,0.0001221
indian,25606,0.0001221
indian,25607,0.0001221
indian,25608,0.0001221
indian,25609,0.0001221
indian,25610,0.0001221
indian,25611,0.0001221
indian,25612,0.0001221
indian,25613,0.0001221
indian,25614,0.0001221
indian,25615,0.0001221
indian,25616,0.0001221
indian,25617,0.0001221
indian,25618,0.0001221
indian,25619,0.0001221
indian,25620,0.0001221
indian,25621,0.0001221
indian,25622,0.0001221
indian,25623,0.0001221
indian,25624,0.0001221
indian,25625,0.0001221
indian,25626,0.0001221
indian,25627,0.0001221
indian,25628,0.0001221
indian,25629,0.0001221
indian,25630,0.0001221
indian,25631,0.0001221
indian,25632,0.0001221
indian,25633,0.0001221
indian,25634,0.0001221
indian,25635,0.0001221
indian,25636,0.0001221
indian,25637,0.0001221
indian,25638,0.0001221
indian,25639,0.0001221
indian,25640,0.0001221
indian,25641,0.0001221
indian,25642,0.0001221
indian,25643,0.0001221
indian,25644,0.0001221
indian,25645,0.0001221
indian,25646,0.0001221
indian,25647,0.0001221
indian,25648,0.0001221
indian,25649,0.0001221
indian,25650,0.0001221
indian,25651,0.0001221
indian,25652,0.0001221
indian,25653,0.0001221
indian,25654,0.0001221
indian,25655,0.0001221
indian,25656,0.0001221
indian,25657,0.0001221
indian,25658,0.0001221
indian,25659,0.0001221
indian,25660,0.0001221
indian,25661,0.0001221
indian,25662,0.0001221
indian,25663,0.0001221
indian,25664,0.0001221
indian,25665,0.0001221
indian,25666,0.0001221
indian,25667,0.0001221
indian,25668,0.0001221
indian,25669,0.0001221
indian,25670,0.0001221
indian,25671,0.0001221
indian,25672,0.0001221
indian,25673,0.0001221
indian,25674,0.0001221
indian,25675,0.0001221
indian,25676,0.0001221
indian,25677,0.0001221
indian,25678,0.0001221
indian,25679,0.0001221
indian,25680,0.0001221
indian,25681,0.0001221
indian,25682,0.0001221
indian,25683,0.0001221
indian,25684,0.0001221
indian,25685,0.0001221
indian,25686,0.0001221
indian,25687,0.0001221
indian,25688,0.0001221
indian,25689,0.0001221
indian,25690,0.0001221
indian,25691,0.0001221
indian,25692,0.0001221
indian,25693,0.0001221
indian,25694,0.0001221
indian,25695,0.0001221
indian,25696,0.0001221
indian,25697,0.0001221
indian,25698,0.0001221
indian,25699,0.0001221
indian,25700,0.0001221
indian,25701,0.0001221
indian,25702,0.0001221
indian,25703,0.0001221
indian,25704,0.0001221
indian,25705,0.0001221
indian,25706,0.0001221
indian,25707,0.0001221
indian,25708,0.0001221
indian,25709,0.0001221
indian,25710,0.0001221
indian,25711,0.0001221
indian,25712,0.0001221
indian,25713,0.0001221
indian,25714,0.0001221
indian,25715,0.0001221
indian,25716,0.0001221
indian,25717,0.0001221
indian,25718,0.0001221
indian,25719,0.0001221
indian,25720,0.0001221
indian,25721,0.0001221
indian,25722,0.0001221
indian,25723,0.0001221
indian,25724,0.0001221
indian,25725,0.0001221
indian,25726,0.0001221
indian,25727,0.0001221
indian,25728,0.0001221
indian,25729,0.0001221
indian,25730,0.0001221
indian,25731,0.0001221
indian,25732,0.0001221
indian,25733,0.0001221
indian,25734,0.0001221
indian,25735,0.0001221
indian,25736,0.0001221
indian,25737,0.0001221
indian,25738,0.0001221
indian,25739,0.0001221
indian,25740,0.0001221
indian,25741,0.0001221
indian,25742,0.0001221
indian,25743,0.0001221
indian,25744,0.0001221
indian,25745,0.0001221
indian,25746,0.0001221
indian,25747,0.0001221
indian,25748,0.0001221
indian,25749,0.0001221
indian,25750,0.0001221
indian,25751,0.0001221
indian,25752,0.0001221
indian,25753,0.0001221
indian,25754,0.0001221
indian,25755,0.0001221
indian,25756,0.0001221
indian,25757,0.0001221
indian,25758,0.0001221
indian,25759,0.0001221
indian,25760,0.0001221
indian,25761,0.0001221
indian,25762,0.0001221
indian,25763,0.0001221
indian,25764,0.0001221
indian,25765,0.0001221
indian,25766,0.0001221
indian,25767,0.0001221
indian,25768,0.0001221
indian,25769,0.0001221
indian,25770,0.0001221
indian,25771,0.0001221
indian,25772,0.0001221
indian,25773,0.0001221
indian,25774,0.0001221
indian,25775,0.0001221
indian,25776,0.0001221
indian,25777,0.0001221
indian,25778,0.0001221
indian,25779,0.0001221
indian,25780,0.0001221
indian,25781,0.0001221
indian,25782,0.0001221
indian,25783,0.0001221
indian,25784,0.0001221
indian,25785,0.0001221
indian,25786,0.0001221
indian,25787,0.0001221
indian,25788,0.0001221
indian,25789,0.0001221
indian,25790,0.0001221
indian,25791,0.0001221
indian,25792,0.0001221
indian,25793,0.0001221
indian,25794,0.0001221
indian,25795,0.0001221
indian,25796,0.0001221
indian,25797,0.0001221
indian,25798,0.0001221
indian,25799,0.0001221
indian,25800,0.0001221
indian,25801,0.0001221
indian,25802,0.0001221
indian,25803,0.0001221
indian,25804,0.0001221
indian,25805,0.0001221
indian,25806,0.0001221
indian,25807,0.0001221
indian,25808,0.0001221
indian,25809,0.0001221
indian,25810,0.0001221
indian,25811,0.0001221
indian,25812,0.0001221
indian,25813,0.0001221
indian,25814,0.0001221
indian,25815,0.0001221
indian,25816,0.0001221
indian,25817,0.0001221
indian,25818,0.0001221
indian,25819,0.0001221
indian,25820,0.0001221
indian,25821,0.0001221
indian,25822,0.0001221
indian,25823,0.0001221
indian,25824,0.0001221
indian,25825,0.0001221
indian,25826,0.0001221
indian,25827,0.0001221
indian,25828,0.0001221
indian,25829,0.0001221
indian,25830,0.0001221
indian,25831,0.0001221
indian,25832,0.0001221
indian,25833,0.0001221
indian,25834,0.0001221
indian,25835,0.0001221
indian,25836,0.0001221
indian,25837,0.0001221
indian,25838,0.0001221
indian,25839,0.0001221
indian,25840,0.0001221
indian,25841,0.0001221
indian,25842,0.0001221
indian,25843,0.0001221
indian,25844,0.0001221
indian,25845,0.0001221
indian,25846,0.0001221
indian,25847,0.0001221
indian,25848,0.0001221
indian,25849,0.0001221
indian,25850,0.0001221
indian,25851,0.0001221
indian,25852,0.0001221
indian,25853,0.0001221
indian,25854,0.0001221
indian,25855,0.0001221
indian,25856,0.0001221
indian,25857,0.0001221
indian,25858,0.0001221
indian,25859,0.0001221
indian,25860,0.0001221
indian,25861,0.0001221
indian,25862,0.0001221
indian,25863,0.0001221
indian,25864,0.0001221
indian,25865,0.0001221
indian,25866,0.0001221
indian,25867,0.0001221
indian,25868,0.0001221
indian,25869,0.0001221
indian,25870,0.0001221
indian,25871,0.0001221
indian,25872,0.0001221
indian,25873,0.0001221
indian,25874,0.0001221
indian,25875,0.0001221
indian,25876,0.0001221
indian,25877,0.0001221
indian,25878,0.0001221
indian,25879,0.0001221
indian,25880,0.0001221
indian,25881,0.0001221
indian,25882,0.0001221
indian,25883,0.0001221
indian,25884,0.0001221
indian,25885,0.0001221
indian,25886,0.0001221
indian,25887,0.0001221
indian,25888,0.0001221
indian,25889,0.0001221
indian,25890,0.0001221
indian,25891,0.0001221
indian,25892,0.0001221
indian,25893,0.0001221
indian,25894,0.0001221
indian,25895,0.0001221
indian,25896,0.0001221
indian,25897,0.0001221
indian,25898,0.0001221
indian,25899,0.0001221
indian,25900,0.0001221
indian,25901,0.0001221
indian,25902,0.0001221
indian,25903,0.0001221
indian,25904,0.0001221
indian,25905,0.0001221
indian,25906,0.0001221
indian,25907,0.0001221
indian,25908,0.0001221
indian,25909,0.0001221
indian,25910,0.0001221
indian,25911,0.0001221
indian,25912,0.0001221
indian,25913,0.0001221
indian,25914,0.0001221
indian,25915,0.0001221
indian,25916,0.0001221
indian,25917,0.0001221
indian,25918,0.0001221
indian,25919,0.0001221
indian,25920,0.0001221
indian,25921,0.0001221
indian,25922,0.0001221
indian,25923,0.0001221
indian,25924,0.0001221
indian,25925,0.0001221
indian,25926,0.0001221
indian,25927,0.0001221
indian,25928,0.0001221
indian,25929,0.0001221
indian,25930,0.0001221
indian,25931,0.0001221
indian,25932,0.0001221
indian,25933,0.0001221
indian,25934,0.0001221
indian,25935,0.0001221
indian,25936,0.0001221
indian,25937,0.0001221
indian,25938,0.0001221
indian,25939,0.0001221
indian,25940,0.0001221
indian,25941,0.0001221
indian,25942,0.0001221
indian,25943,0.0001221
indian,25944,0.0001221
indian,25945,0.0001221
indian,25946,0.0001221
indian,25947,0.0001221
indian,25948,0.0001221
indian,25949,0.0001221
indian,25950,0.0001221
indian,25951,0.0001221
indian,25952,0.0001221
indian,25953,0.0001221
indian,25954,0.0001221
indian,25955,0.0001221
indian,25956,0.0001221
indian,25957,0.0001221
indian,25958,0.0001221
indian,25959,0.0001221
indian,25960,0.0001221
indian,25961,0.0001221
indian,25962,0.0001221
indian,25963,0.0001221
indian,25964,0.0001221
indian,25965,0.0001221
indian,25966,0.0001221
indian,25967,0.0001221
indian,25968,0.0001221
indian,25969,0.0001221
indian,25970,0.0001221
indian,25971,0.0001221
indian,25972,0.0001221
indian,25973,0.0001221
indian,25974,0.0001221
indian,25975,0.0001221
indian,25976,0.0001221
indian,25977,0.0001221
indian,25978,0.0001221
indian,25979,0.0001221
indian,25980,0.0001221
indian,25981,0.0001221
indian,25982,0.0001221
indian,25983,0.0001221
indian,25984,0.0001221
indian,25985,0.0001221
indian,25986,0.0001221
indian,25987,0.0001221
indian,25988,0.0001221
indian,25989,0.0001221
indian,25990,0.0001221
indian,25991,0.0001221
indian,25992,0.0001221
indian,25993,0.0001221
indian,25994,0.0001221
indian,25995,0.0001221
indian,25996,0.0001221
indian,25997,0.0001221
indian,25998,0.0001221
indian,25999,0.0001221
indian,26000,0.0001221
indian,26001,0.0001221
indian,26002,0.0001221
indian,26003,0.0001221
indian,26004,0.0001221
indian,26005,0.0001221
indian,26006,0.0001221
indian,26007,0.0001221
indian,26008,0.0001221
indian,26009,0.0001221
indian,26010,0.0001221
indian,26011,0.0001221
indian,26012,0.0001221
indian,26013,0.0001221
indian,26014,0.0001221
indian,26015,0.0001221
indian,26016,0.0001221
indian,26017,0.0001221
indian,26018,0.0001221
indian,26019,0.0001221
indian,26020,0.0001221
indian,26021,0.0001221
indian,26022,0.0001221
indian,26023,0.0001221
indian,26024,0.0001221
indian,26025,0.0001221
indian,26026,0.0001221
indian,26027,0.0001221
indian,26028,0.0001221
indian,26029,0.0001221
indian,26030,0.0001221
indian,26031,0.0001221
indian,26032,0.0001221
indian,26033,0.0001221
indian,26034,0.0001221
indian,26035,0.0001221
indian,26036,0.0001221
indian,26037,0.0001221
indian,26038,0.0001221
indian,26039,0.0001221
indian,26040,0.0001221
indian,26041,0.0001221
indian,26042,0.0001221
indian,26043,0.0001221
indian,26044,0.0001221
indian,26045,0.0001221
indian,26046,0.0001221
indian,26047,0.0001221
indian,26048,0.0001221
indian,26049,0.0001221
indian,26050,0.0001221
indian,26051,0.0001221
indian,26052,0.0001221
indian,26053,0.0001221
indian,26054,0.0001221
indian,26055,0.0001221
indian,26056,0.0001221
indian,26057,0.0001221
indian,26058,0.0001221
indian,26059,0.0001221
indian,26060,0.0001221
indian,26061,0.0001221
indian,26062,0.0001221
indian,26063,0.0001221
indian,26064,0.0001221
indian,26065,0.0001221
indian,26066,0.0001221
indian,26067,0.0001221
indian,26068,0.0001221
indian,26069,0.0001221
indian,26070,0.0001221
indian,26071,0.0001221
indian,26072,0.0001221
indian,26073,0.0001221
indian,26074,0.0001221
indian,26075,0.0001221
indian,26076,0.0001221
indian,26077,0.0001221
indian,26078,0.0001221
indian,26079,0.0001221
indian,26080,0.0001221
indian,26081,0.0001221
indian,26082,0.0001221
indian,26083,0.0001221
indian,26084,0.0001221
indian,26085,0.0001221
indian,26086,0.0001221
indian,26087,0.0001221
indian,26088,0.0001221
indian,26089,0.0001221
indian,26090,0.0001221
indian,26091,0.0001221
indian,26092,0.0001221
indian,26093,0.0001221
indian,26094,0.0001221
indian,26095,0.0001221
indian,26096,0.0001221
indian,26097,0.0001221
indian,26098,0.0001221
indian,26099,0.0001221
indian,26100,0.0001221
indian,26101,0.0001221
indian,26102,0.0001221
indian,26103,0.0001221
indian,26104,0.0001221
indian,26105,0.0001221
indian,26106,0.0001221
indian,26107,0.0001221
indian,26108,0.0001221
indian,26109,0.0001221
indian,26110,0.0001221
indian,26111,0.0001221
